,Date,Username,Tweet,word_count,char_count,avg_word,stopwords,hastags,scores,label
138,2022-08-05 08:23:04+00:00,explore_ai_acad,streamingdata refers continuously generated source system consumed target system near real-time. ingested transformed near real-time analytics written processing manipulation. exploredatascienceacademy techpost,39,304,6.82051282051282,0,3,"{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.296}",Negative
139,2022-08-04 17:46:03+00:00,explore_ai_acad,"there's question rapidly growing field, 15% 22% professional women. article, author share great career choice women. womenintech techcareers",40,302,6.365853658536586,0,5,"{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.7906}",Positive
140,2022-08-03 10:55:01+00:00,explore_ai_acad,meettheexplorers ğŸ‘©â€ğŸš€ paulinah administrator campus coordinator part student success support team. question her? let comment ğŸ’¬ meettheteam studentsuccess administrator,36,291,6.552631578947368,0,6,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.7506}",Positive
141,2022-08-02 08:04:01+00:00,explore_ai_acad,time week ğŸ‘ solve problem? comment answer ğŸ’¬ solvetheproblem problemsolving weeklyproblem,21,191,7.217391304347826,0,5,"{'neg': 0.235, 'neu': 0.609, 'pos': 0.157, 'compound': -0.2263}",Negative
142,2022-08-01 10:06:01+00:00,explore_ai_acad,"ada lovelace, first computer scientist, hedy lamarr, inventor wireless communication. history shown innovation led womenintech shaped still impact world today. womensmonth adalovelace hedylamarr",36,301,7.135135135135135,0,6,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3818}",Positive
143,2022-07-29 08:27:05+00:00,explore_ai_acad,batch set record collected defined time. batch stored single place collected sent target destination processing. exploredatascienceacademy batchdata techskills,41,292,6.097560975609756,0,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
144,2022-07-28 15:04:40+00:00,explore_ai_acad,top 5 skill always need science. think there's something missing list? share thought comments. exploredatascienceacademy datascientist skill,27,192,6.0,0,3,"{'neg': 0.115, 'neu': 0.677, 'pos': 0.208, 'compound': 0.2023}",Positive
145,2022-07-28 09:03:01+00:00,explore_ai_acad,term week streaming data. ğŸ“– want more? look website information engineering course. exploredatascienceacademy termoftheweek techskills elearning streamingdata,34,284,7.264705882352941,0,6,"{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.0772}",Positive
146,2022-07-27 13:09:01+00:00,explore_ai_acad,"meettheexplorers ğŸ‘¨ğŸ½â€ğŸš€ explore ai team member, blessing, scientist happy contribute growth explore. question himâ” datascientist exploreai meettheteam",30,250,6.515151515151516,0,5,"{'neg': 0.0, 'neu': 0.596, 'pos': 0.404, 'compound': 0.8591}",Positive
147,2022-07-27 07:54:58+00:00,explore_ai_acad,dataquality datainsights bigdata datagovernance artificial_intelligence,5,76,14.4,0,5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
148,2022-07-26 08:08:01+00:00,explore_ai_acad,time solve week's problem. ğŸ‘ comment answer ğŸ’¬ solvetheproblem problemsolving weeklyproblem,17,171,8.38888888888889,0,5,"{'neg': 0.235, 'neu': 0.609, 'pos': 0.157, 'compound': -0.2263}",Negative
149,2022-07-25 06:40:59+00:00,explore_ai_acad,"@abigaelkinini muzi: typical day involves following, - corresponding students, mostly help course content. - planning giving webinars. - internal meetings. - listening lofi music ğŸ™‚",29,211,5.363636363636363,0,0,"{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.6249}",Positive
150,2022-07-25 06:39:44+00:00,explore_ai_acad,"@abigaelkinini andile's day life: look calendar, see 2 hour free. plan random activity hour. work really hard till task done. happy dance. saying, ""i love job"" end day.",38,208,4.358974358974359,0,0,"{'neg': 0.047, 'neu': 0.641, 'pos': 0.312, 'compound': 0.8887}",Positive
151,2022-07-22 08:24:01+00:00,explore_ai_acad,"article, author introduces engineering perspective hierarchy needs, break etl elt pipeline are, touch involvement warehouses.",38,291,6.631578947368421,0,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
152,2022-07-21 17:22:02+00:00,explore_ai_acad,"meet ğŸ‘¨â€ğŸš€ goal expert facilitator ensure you, student, progress smoothly course. would like learn daily tasks? comment below. ğŸ‘‡",36,271,5.923076923076923,0,3,"{'neg': 0.0, 'neu': 0.655, 'pos': 0.345, 'compound': 0.7845}",Positive
153,2022-07-20 11:24:01+00:00,explore_ai_acad,"meet ğŸ‘¨â€ğŸš€ becoming expert python, sql, databases, in out big doesnâ€™t happen overnight. head teacher hand throughout course help guide you. exploreteam techteacher",41,292,6.097560975609756,0,5,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.7096}",Positive
154,2022-07-19 06:52:57+00:00,explore_ai_acad,@maposa_d thank darlington.,4,31,7.0,0,0,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.3612}",Positive
155,2022-07-19 06:43:56+00:00,explore_ai_acad,@abigaelkinini geeking webb's satellite imagery ğŸ¤©.,10,73,6.4,0,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
156,2022-07-19 06:20:40+00:00,explore_ai_acad,@marvel_ero that's explore way. ğŸ‘,6,37,5.333333333333333,0,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
157,2022-07-18 11:10:01+00:00,explore_ai_acad,happy nelson mandela day. education exploredatascienceacademy,7,88,11.571428571428571,0,2,"{'neg': 0.0, 'neu': 0.575, 'pos': 0.425, 'compound': 0.5719}",Positive
158,2022-07-15 18:30:07+00:00,explore_ai_acad,"comprehensive guide @techtarget explains is, works, important organisations. innovation",22,207,8.363636363636363,0,3,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.6597}",Positive
159,2022-07-14 17:26:02+00:00,explore_ai_acad,"meet ğŸ‘¨â€ğŸš€ facilitator problem solvers, skilled communicators, python experts, go-to academic support system. question trevor, maryam, nomfundo, john, claudia, elizabeth, gabe, chad? teamexplore",37,293,6.783783783783784,0,3,"{'neg': 0.102, 'neu': 0.795, 'pos': 0.102, 'compound': 0.0}",Neutral
160,2022-07-14 11:21:45+00:00,explore_ai_acad,"@abigaelkinini abigael, thank continuously engaging exploreğŸ˜€.",9,74,7.333333333333333,0,0,"{'neg': 0.0, 'neu': 0.449, 'pos': 0.551, 'compound': 0.5994}",Positive
161,2022-07-14 11:16:25+00:00,explore_ai_acad,zintle - here's linkedin profile,7,59,7.571428571428571,0,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
162,2022-07-14 11:16:25+00:00,explore_ai_acad,"zintle - getting tech world intimidating first, especially came biology background everyone felt like belong did. realised good felt le intimidated became easier space.",52,276,4.326923076923077,0,0,"{'neg': 0.181, 'neu': 0.562, 'pos': 0.256, 'compound': 0.34}",Positive
163,2022-07-14 11:16:24+00:00,explore_ai_acad,"nolwazi - case can't say hard, come stem background (mathematics). already accustomed similar environment. yes mentor.",30,158,4.3,0,0,"{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.4581}",Positive
164,2022-07-14 11:16:23+00:00,explore_ai_acad,@abigaelkinini raisa - navigating tech environment surprisingly easy - depends diversity working environment. offer mentorship student intern explore.,30,198,5.566666666666666,0,0,"{'neg': 0.0, 'neu': 0.733, 'pos': 0.267, 'compound': 0.6249}",Positive
165,2022-07-13 12:46:12+00:00,explore_ai_acad,keep eye next puzzle @solidstreams,10,73,6.4,0,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
166,2022-07-13 11:25:01+00:00,explore_ai_acad,"meet ğŸ‘¨â€ğŸš€ head teacher far typical tech nerds. yes, theyâ€™re experts, itâ€™s personality attitude got hired. question okello, zintle, reo, james, nolwazi, raisa chris?",41,279,5.488372093023256,0,2,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.4019}",Positive
167,2022-07-11 12:57:01+00:00,explore_ai_acad,"welcome future explorers, part revolution! pleased board look forward new frontier. thank choosing explore provider life-changing skills. infinity beyond! ğŸš€ jointherevolution",43,280,5.222222222222222,0,1,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.8395}",Positive
168,2022-07-08 18:28:01+00:00,explore_ai_acad,"clustering, association dimensionality reduction three unsupervised learning methods. look visual see one technique works. machinelearning unsupervisedlearning techskills upskill 4ir",35,298,7.485714285714286,0,7,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
169,2022-07-08 14:28:00+00:00,explore_ai_acad,"ğŸ¥³congratulations. @ifunanya082, @abdul_afeez99 @solidstreams @a_druza",7,97,13.0,0,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
170,2022-07-07 17:41:01+00:00,explore_ai_acad,"unsupervised learning used? almost every part life contains form unsupervised learning, even social media. machinelearning unsupervisedlearning techskills elearning 4ir",28,257,8.142857142857142,0,7,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
171,2022-07-06 11:02:01+00:00,explore_ai_acad,meet ğŸ‘¨â€ğŸš€ kieran voice video content also marketing manager academy. question him? let comment ğŸ’¬ marketingmanager thevoice explorer,43,273,5.536585365853658,0,4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
172,2022-07-05 08:30:02+00:00,explore_ai_acad,foundation good scientist excellent problem solver. keep eye weekly problem see fast solve it. remember comment answer. ğŸ’¬ solvetheproblem problemsolving,42,291,5.857142857142857,0,4,"{'neg': 0.194, 'neu': 0.504, 'pos': 0.302, 'compound': 0.4588}",Positive
173,2022-07-04 13:15:04+00:00,explore_ai_acad,"student starting final chapter learning week, unsupervised learning. algorithm find pattern group without supervision humans. think netflix machinelearning techskills elearning 4ir netflix",35,301,7.361111111111111,0,7,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
174,2022-07-01 10:14:01+00:00,explore_ai_acad,answer is? comment let ğŸ’¬ problemsolving solvetheproblem,17,136,6.882352941176471,0,3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
175,2022-06-30 12:09:01+00:00,explore_ai_acad,explore open-source project using following links: 1. coronavirus tweet nlp - text classification: 2. source-based fake news classification: 3. spam text message classification: kaggle,28,301,8.375,0,1,"{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.6808}",Negative
176,2022-06-29 14:13:01+00:00,explore_ai_acad,online community help navigate world forum collaboration. participating challenge help build repository experience show potential employers. dataanalytics kaggle zindi,38,304,6.794871794871795,0,5,"{'neg': 0.0, 'neu': 0.705, 'pos': 0.295, 'compound': 0.6908}",Positive
177,2022-06-28 08:28:01+00:00,explore_ai_acad,classification problem found almost sphere life. example classification used. dataanalytics ml machinelearning ai upskill elearning 4ir,32,266,7.0606060606060606,0,10,"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.4019}",Negative
178,2022-06-27 13:11:01+00:00,explore_ai_acad,skill tool need machine learning engineer? comment let think other. datascientist machinelearningengineer skill upskill techskills tool mathematics programming statistic problemsolving 4ir,37,303,6.973684210526316,0,12,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
179,2022-06-24 12:33:45+00:00,explore_ai_acad,"@abigaelkinini 2. yes, practice important. keeping coding muscle active imperative! field dynamic, also important keep date latest methods.",33,196,4.96969696969697,0,0,"{'neg': 0.0, 'neu': 0.522, 'pos': 0.478, 'compound': 0.8718}",Positive
180,2022-06-24 12:32:41+00:00,explore_ai_acad,"@abigaelkinini 1. intern moment, since i've started explore. looking forward taking future.",26,143,4.538461538461538,0,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
181,2022-06-24 08:44:26+00:00,explore_ai_acad,"what's favourite way learning new skill help work building portfolio? method listed, leave answer comments. techskills upskill elearning",32,201,5.03030303030303,0,3,"{'neg': 0.06, 'neu': 0.804, 'pos': 0.136, 'compound': 0.3612}",Positive
182,2022-06-23 09:57:01+00:00,explore_ai_acad,meet ğŸ‘©â€ğŸš€ raisa one course facilitators. question her? let comment ğŸ’¬ exploreteam teacher techteacher coursefacilitator,31,254,6.4411764705882355,0,6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
183,2022-06-22 11:18:01+00:00,explore_ai_acad,statistical metric use test performance classification model? machinelearning classification statistic techskills upskill elearning 4ir ai,25,234,8.32,0,10,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
184,2022-06-21 14:25:02+00:00,explore_ai_acad,important always test models. confirm best possible model accurately describing underlying dataset. dataanalytics ml machinelearning ai upskill elearning 4ir,37,300,6.894736842105263,0,10,"{'neg': 0.0, 'neu': 0.739, 'pos': 0.261, 'compound': 0.7184}",Positive
185,2022-06-20 13:12:01+00:00,explore_ai_acad,exist multiple classification model address categorisation machine learning. basic model learn get good grasp classification models. dataanalytics ml machinelearning,36,303,7.1891891891891895,0,6,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4404}",Positive
186,2022-06-17 13:45:03+00:00,explore_ai_acad,skill tool need engineer? comment let think other. dataengineer skill upskill techskills tool mathematics programming statistic problemsolving 4ir,35,265,6.361111111111111,0,11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
187,2022-06-16 12:05:02+00:00,explore_ai_acad,"binary classification deal fall one two categories, whereas multi-class classification deal fit one multiple category available. dataanalytics ml machinelearning",35,301,7.361111111111111,0,6,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.3612}",Positive
188,2022-06-15 11:19:01+00:00,explore_ai_acad,classification problem subset machine learning problem attempt categorise specific classes. dataanalytics ml machinelearning ai upskill elearning 4ir,29,265,8.10344827586207,0,10,"{'neg': 0.265, 'neu': 0.735, 'pos': 0.0, 'compound': -0.6597}",Negative
189,2022-06-14 12:17:01+00:00,explore_ai_acad,career relate process? ğŸ’» course equip right skill follow career paths. enrol - datascientist dataengineer dataanalyst machinelearningengineer techcareer,36,303,7.108108108108108,0,6,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
190,2022-06-13 12:57:01+00:00,explore_ai_acad,meet ğŸ‘©â€ğŸš€ zintle one head teachers. question her? let comment ğŸ’¬ exploreteam teacher techteacher,32,232,5.9393939393939394,0,5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
191,2022-06-10 10:13:03+00:00,explore_ai_acad,"take regression eda one step python statsmodels library? statsmodels simple summary function provides many metrics, including coefficient table. read here: eda",37,297,6.589743589743589,0,2,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
192,2022-06-09 14:27:02+00:00,explore_ai_acad,regression model good? use statistics! dataanalytics ml machinelearning regression upskill elearning 4ir,24,220,7.8,0,10,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4926}",Positive
193,2022-06-08 16:41:01+00:00,explore_ai_acad,"simple linear regression easily implemented python using sklearn statsmodels libraries. valuable library include numpy, pandas, matplotlib. dataanalytics ml machinelearning regression upskill 4ir",31,301,8.40625,0,9,"{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.6705}",Positive
194,2022-06-07 18:29:01+00:00,explore_ai_acad,choose appropriate regression model based type variable relationships. eda (exploratory analysis) give information make decision. dataanalytics machinelearning,36,300,7.305555555555555,0,5,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
195,2022-06-07 10:02:01+00:00,explore_ai_acad,there's le one week left apply! âŒ› waiting for? enrol - dataanalytics upskill techskills elearning techcareers enrolnow,27,254,7.964285714285714,0,9,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
196,2022-06-06 08:50:01+00:00,explore_ai_acad,"want study engineering, busy schedule can't full-time. worry not! we're offering part-time engineering course, start date 11 july 2022! ğŸ‘¨â€ğŸ’» enrol -",39,254,5.487179487179487,0,0,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.509}",Positive
197,2022-06-03 11:47:01+00:00,explore_ai_acad,skill tool need analyst? comment let think other. dataanalyst skill upskill techskills tool mathematics programming statistic problemsolving 4ir,35,263,6.305555555555555,0,11,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
198,2022-06-01 19:19:01+00:00,explore_ai_acad,machine learning programming. mathematics statistic play vital role choose build models. dataanalytics ml machinelearning upskill elearning 4ir,30,263,7.483870967741935,0,9,"{'neg': 0.0, 'neu': 0.765, 'pos': 0.235, 'compound': 0.5574}",Positive
199,2022-05-31 18:25:01+00:00,explore_ai_acad,machine learning (ml) subset paradigm increasingly becoming part daily lives. tell ml influenced life recently. dataanalytics ml machinelearning upskill elearning 4ir,35,296,6.972972972972973,0,9,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
